dataset,delta_time,end_time,interval_id,speaker,start_time,video_fn,video_link
train,6.266666666666707,2019-09-26 00:07:44.233333349,cmu0000022213|rightarm,lec_evol|rightarm,2019-09-26 00:07:37.966666698,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,5.033333333333303,2019-09-26 00:07:59.833333254,cmu0000022215|rightarm,lec_evol|rightarm,2019-09-26 00:07:54.799999952,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,6.566666666666666,2019-09-26 00:00:36.233333349,cmu0000022217|rightarm,lec_evol|rightarm,2019-09-26 00:00:29.666666746,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.333333333333344,2019-09-26 00:01:12.933333397,cmu0000022221|rightarm,lec_evol|rightarm,2019-09-26 00:01:08.599999905,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,9.53333333333336,2019-09-26 00:02:56.766666651,cmu0000022228|rightarm,lec_evol|rightarm,2019-09-26 00:02:47.233333349,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,5.033333333333361,2019-09-26 00:04:51.866666555,cmu0000022229|rightarm,lec_evol|rightarm,2019-09-26 00:04:46.833333254,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.933333333333337,2019-09-26 00:06:35.366666555,cmu0000022231|rightarm,lec_evol|rightarm,2019-09-26 00:06:30.433333397,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.2333333333333485,2019-09-26 00:12:56.166666746,cmu0000022238|rightarm,lec_evol|rightarm,2019-09-26 00:12:51.933333397,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.6333333333334386,2019-09-26 00:18:54.466666698,cmu0000022242|rightarm,lec_evol|rightarm,2019-09-26 00:18:49.833333254,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,9.066666666666666,2019-09-26 00:00:12.799999952,cmu0000022245|rightarm,lec_evol|rightarm,2019-09-26 00:00:03.733333349,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,10.099999999999998,2019-09-26 00:00:22.966666698,cmu0000022246|rightarm,lec_evol|rightarm,2019-09-26 00:00:12.866666555,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,8.066666666666663,2019-09-26 00:05:31.566666603,cmu0000022253|rightarm,lec_evol|rightarm,2019-09-26 00:05:23.500000,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,6.866666666666664,2019-09-26 00:00:33.933333397,cmu0000022255|rightarm,lec_evol|rightarm,2019-09-26 00:00:27.066666603,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,5.433333333333337,2019-09-26 00:03:03.033333302,cmu0000022256|rightarm,lec_evol|rightarm,2019-09-26 00:02:57.599999905,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,4.699999999999988,2019-09-26 00:07:54.799999952,cmu0000022259|rightarm,lec_evol|rightarm,2019-09-26 00:07:50.099999905,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,23.56666666666667,2019-09-26 00:00:49.200000048,cmu0000022264|rightarm,lec_evol|rightarm,2019-09-26 00:00:25.633333445,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,15.400000000000004,2019-09-26 00:01:12.133333445,cmu0000022266|rightarm,lec_evol|rightarm,2019-09-26 00:00:56.733333349,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,6.466666666666669,2019-09-26 00:03:37.799999952,cmu0000022271|rightarm,lec_evol|rightarm,2019-09-26 00:03:31.333333254,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,4.466666666666669,2019-09-26 00:04:02.500000,cmu0000022274|rightarm,lec_evol|rightarm,2019-09-26 00:03:58.033333302,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,4.533333333333361,2019-09-26 00:04:25.366666555,cmu0000022276|rightarm,lec_evol|rightarm,2019-09-26 00:04:20.833333254,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,5.933333333333337,2019-09-26 00:04:32.400000095,cmu0000022277|rightarm,lec_evol|rightarm,2019-09-26 00:04:26.466666698,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,18.233333333333334,2019-09-26 00:00:22.666666746,cmu0000022286|rightarm,lec_evol|rightarm,2019-09-26 00:00:04.433333397,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.8000000000000025,2019-09-26 00:00:35.066666603,cmu0000022288|rightarm,lec_evol|rightarm,2019-09-26 00:00:29.266666650,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,10.233333333333334,2019-09-26 00:00:49.966666698,cmu0000022289|rightarm,lec_evol|rightarm,2019-09-26 00:00:39.733333349,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,7.1999999999999975,2019-09-26 00:00:57.266666650,cmu0000022290|rightarm,lec_evol|rightarm,2019-09-26 00:00:50.066666603,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.099999999999994,2019-09-26 00:01:12.099999905,cmu0000022291|rightarm,lec_evol|rightarm,2019-09-26 00:01:06,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.266666666666667,2019-09-26 00:01:18.466666698,cmu0000022292|rightarm,lec_evol|rightarm,2019-09-26 00:01:14.200000048,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,9.199999999999989,2019-09-26 00:01:36.333333254,cmu0000022293|rightarm,lec_evol|rightarm,2019-09-26 00:01:27.133333445,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.633333333333327,2019-09-26 00:04:34.633333445,cmu0000022298|rightarm,lec_evol|rightarm,2019-09-26 00:04:29,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.83333333333337,2019-09-26 00:05:40.166666746,cmu0000022303|rightarm,lec_evol|rightarm,2019-09-26 00:05:33.333333254,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,8.900000000000034,2019-09-26 00:06:24.033333302,cmu0000022306|rightarm,lec_evol|rightarm,2019-09-26 00:06:15.133333445,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.533333333333303,2019-09-26 00:06:33.066666603,cmu0000022307|rightarm,lec_evol|rightarm,2019-09-26 00:06:26.533333301,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.266666666666708,2019-09-26 00:06:51.666666746,cmu0000022308|rightarm,lec_evol|rightarm,2019-09-26 00:06:46.400000095,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.399999999999976,2019-09-26 00:07:28.400000095,cmu0000022311|rightarm,lec_evol|rightarm,2019-09-26 00:07:24,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.2333333333333485,2019-09-26 00:07:33.533333301,cmu0000022312|rightarm,lec_evol|rightarm,2019-09-26 00:07:29.299999952,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.7333333333333485,2019-09-26 00:09:21.099999905,cmu0000022315|rightarm,lec_evol|rightarm,2019-09-26 00:09:14.366666555,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,8.0,2019-09-26 00:09:47.033333302,cmu0000022316|rightarm,lec_evol|rightarm,2019-09-26 00:09:39.033333302,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,15.533333333333333,2019-09-26 00:00:16.133333445,cmu0000022322|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.599999905,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,6.033333333333335,2019-09-26 00:00:33.066666603,cmu0000022323|rightarm,lec_evol|rightarm,2019-09-26 00:00:27.033333302,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,4.2999999999999545,2019-09-26 00:09:59.866666555,cmu0000022330|rightarm,lec_evol|rightarm,2019-09-26 00:09:55.566666603,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,30.3,2019-09-26 00:00:30.833333254,cmu0000022331|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.533333301,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,14.0,2019-09-26 00:00:48.233333349,cmu0000022332|rightarm,lec_evol|rightarm,2019-09-26 00:00:34.233333349,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,11.566666666666665,2019-09-26 00:02:38.866666555,cmu0000022337|rightarm,lec_evol|rightarm,2019-09-26 00:02:27.299999952,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,10.433333333333335,2019-09-26 00:03:49.133333445,cmu0000022341|rightarm,lec_evol|rightarm,2019-09-26 00:03:38.700000048,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.866666666666673,2019-09-26 00:04:16.066666603,cmu0000022342|rightarm,lec_evol|rightarm,2019-09-26 00:04:09.200000048,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,8.600000000000023,2019-09-26 00:09:21.599999905,cmu0000022348|rightarm,lec_evol|rightarm,2019-09-26 00:09:13,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,12.266666666666653,2019-09-26 00:09:44.799999952,cmu0000022349|rightarm,lec_evol|rightarm,2019-09-26 00:09:32.533333301,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.399999999999976,2019-09-26 00:10:06.500000,cmu0000022351|rightarm,lec_evol|rightarm,2019-09-26 00:10:02.099999905,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.600000000000024,2019-09-26 00:10:11.533333301,cmu0000022352|rightarm,lec_evol|rightarm,2019-09-26 00:10:06.933333397,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.5,2019-09-26 00:10:26.066666603,cmu0000022353|rightarm,lec_evol|rightarm,2019-09-26 00:10:19.566666603,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,10.399999999999975,2019-09-26 00:12:49.299999952,cmu0000022355|rightarm,lec_evol|rightarm,2019-09-26 00:12:38.900000095,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,5.266666666666652,2019-09-26 00:13:02.366666555,cmu0000022356|rightarm,lec_evol|rightarm,2019-09-26 00:12:57.099999905,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.633333333333327,2019-09-26 00:14:01.266666650,cmu0000022358|rightarm,lec_evol|rightarm,2019-09-26 00:13:54.633333445,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.666666666666743,2019-09-26 00:14:28.066666603,cmu0000022360|rightarm,lec_evol|rightarm,2019-09-26 00:14:21.400000095,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,11.466666666666589,2019-09-26 00:14:44.933333397,cmu0000022361|rightarm,lec_evol|rightarm,2019-09-26 00:14:33.466666698,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.7333333333332375,2019-09-26 00:14:54.299999952,cmu0000022362|rightarm,lec_evol|rightarm,2019-09-26 00:14:49.566666603,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.399999999999976,2019-09-26 00:15:21.766666651,cmu0000022364|rightarm,lec_evol|rightarm,2019-09-26 00:15:17.366666555,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.933333333333392,2019-09-26 00:15:45.366666555,cmu0000022365|rightarm,lec_evol|rightarm,2019-09-26 00:15:38.433333397,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.900000000000091,2019-09-26 00:16:11.200000048,cmu0000022368|rightarm,lec_evol|rightarm,2019-09-26 00:16:06.299999952,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,9.666666666666666,2019-09-26 00:00:10.133333445,cmu0000022369|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.466666698,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,4.466666666666669,2019-09-26 00:01:20.933333397,cmu0000022373|rightarm,lec_evol|rightarm,2019-09-26 00:01:16.466666698,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,5.86666666666666,2019-09-26 00:01:49.033333302,cmu0000022376|rightarm,lec_evol|rightarm,2019-09-26 00:01:43.166666746,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,9.199999999999989,2019-09-26 00:05:27.766666651,cmu0000022382|rightarm,lec_evol|rightarm,2019-09-26 00:05:18.566666603,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,4.300000000000011,2019-09-26 00:06:01.299999952,cmu0000022383|rightarm,lec_evol|rightarm,2019-09-26 00:05:57,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,29.366666666666674,2019-09-26 00:06:46.299999952,cmu0000022385|rightarm,lec_evol|rightarm,2019-09-26 00:06:16.933333397,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,9.033333333333305,2019-09-26 00:07:12.833333254,cmu0000022387|rightarm,lec_evol|rightarm,2019-09-26 00:07:03.799999952,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,4.933333333333337,2019-09-26 00:07:21.566666603,cmu0000022388|rightarm,lec_evol|rightarm,2019-09-26 00:07:16.633333445,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,6.633333333333327,2019-09-26 00:07:49.066666603,cmu0000022390|rightarm,lec_evol|rightarm,2019-09-26 00:07:42.433333397,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,4.566666666666666,2019-09-26 00:00:05.566666603,cmu0000022393|rightarm,lec_evol|rightarm,2019-09-26 00:00:01,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,12.200000000000005,2019-09-26 00:00:55.966666698,cmu0000022396|rightarm,lec_evol|rightarm,2019-09-26 00:00:43.766666651,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,5.36666666666666,2019-09-26 00:01:45.500000,cmu0000022399|rightarm,lec_evol|rightarm,2019-09-26 00:01:40.133333445,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,5.399999999999976,2019-09-26 00:04:46.433333397,cmu0000022405|rightarm,lec_evol|rightarm,2019-09-26 00:04:41.033333302,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,6.800000000000013,2019-09-26 00:05:03.066666603,cmu0000022407|rightarm,lec_evol|rightarm,2019-09-26 00:04:56.266666650,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,4.933333333333337,2019-09-26 00:07:07.200000048,cmu0000022411|rightarm,lec_evol|rightarm,2019-09-26 00:07:02.266666650,1O8YCGvb5o8,https://www.youtube.com/watch?v=1O8YCGvb5o8
train,16.166666666666664,2019-09-26 00:00:20.133333445,cmu0000022416|rightarm,lec_evol|rightarm,2019-09-26 00:00:03.966666698,TmdFqtE0veY,https://www.youtube.com/watch?v=TmdFqtE0veY
train,7.366666666666673,2019-09-26 00:05:55.666666746,cmu0000022418|rightarm,lec_evol|rightarm,2019-09-26 00:05:48.299999952,TmdFqtE0veY,https://www.youtube.com/watch?v=TmdFqtE0veY
train,5.333333333333371,2019-09-26 00:07:36.166666746,cmu0000022419|rightarm,lec_evol|rightarm,2019-09-26 00:07:30.833333254,TmdFqtE0veY,https://www.youtube.com/watch?v=TmdFqtE0veY
train,4.633333333333326,2019-09-26 00:09:09.866666555,cmu0000022420|rightarm,lec_evol|rightarm,2019-09-26 00:09:05.233333349,TmdFqtE0veY,https://www.youtube.com/watch?v=TmdFqtE0veY
train,10.0,2019-09-26 00:00:10.166666746,cmu0000022422|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.166666746,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,13.9,2019-09-26 00:00:26.566666603,cmu0000022423|rightarm,lec_evol|rightarm,2019-09-26 00:00:12.666666746,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,4.733333333333333,2019-09-26 00:00:53.766666651,cmu0000022424|rightarm,lec_evol|rightarm,2019-09-26 00:00:49.033333302,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,10.233333333333334,2019-09-26 00:01:05.700000048,cmu0000022425|rightarm,lec_evol|rightarm,2019-09-26 00:00:55.466666698,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,10.099999999999994,2019-09-26 00:01:22.033333302,cmu0000022426|rightarm,lec_evol|rightarm,2019-09-26 00:01:11.933333397,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,5.033333333333331,2019-09-26 00:01:32.166666746,cmu0000022427|rightarm,lec_evol|rightarm,2019-09-26 00:01:27.133333445,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,12.699999999999989,2019-09-26 00:02:12.633333445,cmu0000022428|rightarm,lec_evol|rightarm,2019-09-26 00:01:59.933333397,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,5.033333333333331,2019-09-26 00:03:23.833333254,cmu0000022429|rightarm,lec_evol|rightarm,2019-09-26 00:03:18.799999952,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,8.933333333333337,2019-09-26 00:03:48,cmu0000022430|rightarm,lec_evol|rightarm,2019-09-26 00:03:39.066666603,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,10.399999999999975,2019-09-26 00:05:27.466666698,cmu0000022431|rightarm,lec_evol|rightarm,2019-09-26 00:05:17.066666603,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,6.66666666666663,2019-09-26 00:05:34.333333254,cmu0000022432|rightarm,lec_evol|rightarm,2019-09-26 00:05:27.666666746,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,5.099999999999966,2019-09-26 00:08:01.266666650,cmu0000022434|rightarm,lec_evol|rightarm,2019-09-26 00:07:56.166666746,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,6.0,2019-09-26 00:11:00.400000095,cmu0000022437|rightarm,lec_evol|rightarm,2019-09-26 00:10:54.400000095,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,5.06666666666672,2019-09-26 00:11:32.500000,cmu0000022438|rightarm,lec_evol|rightarm,2019-09-26 00:11:27.433333397,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,6.0,2019-09-26 00:12:28.166666746,cmu0000022439|rightarm,lec_evol|rightarm,2019-09-26 00:12:22.166666746,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,7.3333333333332575,2019-09-26 00:13:27.666666746,cmu0000022441|rightarm,lec_evol|rightarm,2019-09-26 00:13:20.333333254,CjIPB2aBBIU,https://www.youtube.com/watch?v=CjIPB2aBBIU
train,14.166666666666668,2019-09-26 00:00:14.400000095,cmu0000022443|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.233333349,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,5.5,2019-09-26 00:01:02.900000095,cmu0000022446|rightarm,lec_evol|rightarm,2019-09-26 00:00:57.400000095,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,6.099999999999994,2019-09-26 00:01:09.066666603,cmu0000022447|rightarm,lec_evol|rightarm,2019-09-26 00:01:02.966666698,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,5.86666666666666,2019-09-26 00:01:54.500000,cmu0000022449|rightarm,lec_evol|rightarm,2019-09-26 00:01:48.633333445,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,4.800000000000012,2019-09-26 00:02:40.833333254,cmu0000022451|rightarm,lec_evol|rightarm,2019-09-26 00:02:36.033333302,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,4.5,2019-09-26 00:03:17.433333397,cmu0000022454|rightarm,lec_evol|rightarm,2019-09-26 00:03:12.933333397,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,22.53333333333333,2019-09-26 00:03:40.066666603,cmu0000022455|rightarm,lec_evol|rightarm,2019-09-26 00:03:17.533333301,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,6.266666666666652,2019-09-26 00:10:56.433333397,cmu0000022464|rightarm,lec_evol|rightarm,2019-09-26 00:10:50.166666746,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,16.033333333333303,2019-09-26 00:11:15.666666746,cmu0000022465|rightarm,lec_evol|rightarm,2019-09-26 00:10:59.633333445,LzXfIOWkwMg,https://www.youtube.com/watch?v=LzXfIOWkwMg
train,4.933333333333337,2019-09-26 00:02:38.166666746,cmu0000022468|rightarm,lec_evol|rightarm,2019-09-26 00:02:33.233333349,xThRxBxeBWY,https://www.youtube.com/watch?v=xThRxBxeBWY
dev,15.333333333333336,2019-09-26 00:00:15.466666698,cmu0000022470|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.133333445,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,7.200000000000001,2019-09-26 00:00:23.099999905,cmu0000022471|rightarm,lec_evol|rightarm,2019-09-26 00:00:15.900000095,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,8.566666666666663,2019-09-26 00:03:07.366666555,cmu0000022472|rightarm,lec_evol|rightarm,2019-09-26 00:02:58.799999952,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,12.366666666666674,2019-09-26 00:03:21.533333301,cmu0000022473|rightarm,lec_evol|rightarm,2019-09-26 00:03:09.166666746,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,4.933333333333337,2019-09-26 00:03:31.433333397,cmu0000022474|rightarm,lec_evol|rightarm,2019-09-26 00:03:26.500000,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,37.033333333333296,2019-09-26 00:05:29.066666603,cmu0000022477|rightarm,lec_evol|rightarm,2019-09-26 00:04:52.033333302,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,24.866666666666674,2019-09-26 00:05:54.033333302,cmu0000022478|rightarm,lec_evol|rightarm,2019-09-26 00:05:29.166666746,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,12.633333333333326,2019-09-26 00:06:07.299999952,cmu0000022479|rightarm,lec_evol|rightarm,2019-09-26 00:05:54.666666746,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,8.566666666666663,2019-09-26 00:06:24.633333445,cmu0000022481|rightarm,lec_evol|rightarm,2019-09-26 00:06:16.066666603,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,8.0,2019-09-26 00:06:32.700000048,cmu0000022482|rightarm,lec_evol|rightarm,2019-09-26 00:06:24.700000048,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,4.733333333333292,2019-09-26 00:06:37.766666651,cmu0000022483|rightarm,lec_evol|rightarm,2019-09-26 00:06:33.033333302,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,9.100000000000025,2019-09-26 00:06:50.866666555,cmu0000022484|rightarm,lec_evol|rightarm,2019-09-26 00:06:41.766666651,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,5.066666666666607,2019-09-26 00:10:05.633333445,cmu0000022488|rightarm,lec_evol|rightarm,2019-09-26 00:10:00.566666603,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,5.633333333333327,2019-09-26 00:10:33.500000,cmu0000022490|rightarm,lec_evol|rightarm,2019-09-26 00:10:27.866666555,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,13.533333333333305,2019-09-26 00:10:51.633333445,cmu0000022491|rightarm,lec_evol|rightarm,2019-09-26 00:10:38.099999905,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,16.600000000000026,2019-09-26 00:11:45.466666698,cmu0000022494|rightarm,lec_evol|rightarm,2019-09-26 00:11:28.866666555,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,5.533333333333303,2019-09-26 00:12:03.299999952,cmu0000022496|rightarm,lec_evol|rightarm,2019-09-26 00:11:57.766666651,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,7.33333333333337,2019-09-26 00:12:24.233333349,cmu0000022498|rightarm,lec_evol|rightarm,2019-09-26 00:12:16.900000095,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,4.399999999999976,2019-09-26 00:13:44.233333349,cmu0000022502|rightarm,lec_evol|rightarm,2019-09-26 00:13:39.833333254,4XDtj12HD1I,https://www.youtube.com/watch?v=4XDtj12HD1I
dev,43.53333333333334,2019-09-26 00:00:43.700000048,cmu0000022507|rightarm,lec_evol|rightarm,2019-09-26 00:00:00.166666746,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,74.13333333333334,2019-09-26 00:02:23.866666555,cmu0000022509|rightarm,lec_evol|rightarm,2019-09-26 00:01:09.733333349,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,16.199999999999992,2019-09-26 00:02:40.200000048,cmu0000022510|rightarm,lec_evol|rightarm,2019-09-26 00:02:24,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,4.466666666666669,2019-09-26 00:02:50.099999905,cmu0000022512|rightarm,lec_evol|rightarm,2019-09-26 00:02:45.633333445,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,20.266666666666648,2019-09-26 00:03:16.233333349,cmu0000022513|rightarm,lec_evol|rightarm,2019-09-26 00:02:55.966666698,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,10.033333333333333,2019-09-26 00:03:48.599999905,cmu0000022514|rightarm,lec_evol|rightarm,2019-09-26 00:03:38.566666603,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,10.26666666666668,2019-09-26 00:04:09.400000095,cmu0000022515|rightarm,lec_evol|rightarm,2019-09-26 00:03:59.133333445,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,12.0,2019-09-26 00:04:25.433333397,cmu0000022516|rightarm,lec_evol|rightarm,2019-09-26 00:04:13.433333397,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
dev,8.600000000000023,2019-09-26 00:07:49.433333397,cmu0000022529|rightarm,lec_evol|rightarm,2019-09-26 00:07:40.833333254,Ip39hjCmric,https://www.youtube.com/watch?v=Ip39hjCmric
